-14.204,7.5714,-8.0235,-14.405,-3.8722,13.96,18.517,2.9373
0.001377,0.36723,7.1224,8.5632,7.5999,-6.5466,-4.8061,-13.675
0.00074599,-12.922,7.435,-9.8406,1.3731,-10.933,3.2273,8.7287
0.0002011,2.3147,-8.0614,11.5,2.0255,10.113,-3.0793,-16.366
